item_id,order_id,product_id,quantity,unit_price,line_total
I036734,O020926,P0341,1,44.03,44.03
I036735,O020927,P0086,1,161.4,161.4
I036736,O020927,P0038,1,388.92,388.92
I036737,O020928,P0262,2,276.61,553.22
I036738,O020929,P0051,1,143.92,143.92
I036739,O020929,P0100,1,24.68,24.68
I036740,O020930,P0315,1,546.96,546.96
I036741,O020931,P0333,1,1297.6,1297.6
I036742,O020932,P0184,1,71.86,71.86
I036743,O020932,P0347,1,420.23,420.23
I036744,O020932,P0422,1,149.73,149.73
I036745,O020933,P0319,1,140.12,140.12
I036746,O020933,P0016,2,303.79,607.58
I036747,O020933,P0060,2,330.99,661.98
I036748,O020934,P0385,1,67.96,67.96
I036749,O020934,P0229,1,19.18,19.18
I036750,O020934,P0382,3,207.33,621.99
I036751,O020935,P0128,1,13.6,13.6
I036752,O020936,P0155,3,233.32,699.96
I036753,O020937,P0164,1,87.77,87.77
I036754,O020937,P0348,1,86.93,86.93
I036755,O020938,P0159,2,959.45,1918.9
I036756,O020939,P0340,1,203.6,203.6
I036757,O020940,P0238,2,413.11,826.22
I036758,O020941,P0498,1,187.22,187.22
I036759,O020941,P0495,1,273.23,273.23
I036760,O020941,P0035,1,1302.49,1302.49
I036761,O020941,P0343,1,399.68,399.68
I036762,O020942,P0044,1,1249.04,1249.04
I036763,O020943,P0344,1,11.12,11.12
I036764,O020943,P0026,1,146.77,146.77
I036765,O020944,P0197,1,11.97,11.97
I036766,O020945,P0307,1,45.38,45.38
I036767,O020946,P0276,1,235.47,235.47
I036768,O020947,P0145,1,146.08,146.08
I036769,O020947,P0241,1,372.13,372.13
I036770,O020948,P0246,1,1143.11,1143.11
I036771,O020949,P0252,2,546.01,1092.02
I036772,O020950,P0205,1,248.7,248.7
I036773,O020951,P0184,1,71.86,71.86
I036774,O020952,P0019,1,46.32,46.32
I036775,O020953,P0215,1,378.1,378.1
I036776,O020953,P0263,1,1094.91,1094.91
I036777,O020954,P0146,1,134.21,134.21
I036778,O020954,P0281,1,52.33,52.33
I036779,O020954,P0215,1,378.1,378.1
I036780,O020955,P0055,1,93.64,93.64
I036781,O020955,P0259,1,262.42,262.42
I036782,O020956,P0491,1,51.48,51.48
I036783,O020957,P0278,1,998.12,998.12
I036784,O020958,P0350,1,182.58,182.58
I036785,O020959,P0346,2,1286.53,2573.06
I036786,O020959,P0356,1,180.38,180.38
I036787,O020960,P0166,1,310.56,310.56
I036788,O020960,P0288,1,62.15,62.15
I036789,O020961,P0287,1,149.31,149.31
I036790,O020961,P0015,2,124.43,248.86
I036791,O020962,P0463,1,39.37,39.37
I036792,O020963,P0031,1,466.07,466.07
I036793,O020964,P0181,1,402.21,402.21
I036794,O020964,P0498,1,187.22,187.22
I036795,O020965,P0006,1,221.11,221.11
I036796,O020965,P0314,1,171.78,171.78
I036797,O020966,P0270,1,43.08,43.08
I036798,O020966,P0392,1,49.1,49.1
I036799,O020967,P0190,1,56.99,56.99
I036800,O020967,P0052,1,263.84,263.84
I036801,O020968,P0096,1,55.81,55.81
I036802,O020968,P0243,2,86.13,172.26
I036803,O020969,P0071,1,807.05,807.05
I036804,O020969,P0248,1,32.77,32.77
I036805,O020970,P0320,2,303.05,606.1
I036806,O020971,P0029,1,1161.57,1161.57
I036807,O020971,P0313,1,1035.51,1035.51
I036808,O020971,P0324,1,61.61,61.61
I036809,O020971,P0211,1,310.46,310.46
I036810,O020972,P0149,1,156.93,156.93
I036811,O020972,P0138,1,206.37,206.37
I036812,O020973,P0097,1,14.42,14.42
I036813,O020974,P0106,1,37.93,37.93
I036814,O020975,P0451,2,50.74,101.48
I036815,O020975,P0041,1,329.03,329.03
I036816,O020975,P0057,2,183.49,366.98
I036817,O020976,P0492,1,1138.21,1138.21
I036818,O020976,P0089,1,342.99,342.99
I036819,O020977,P0162,1,159.25,159.25
I036820,O020977,P0404,1,135.13,135.13
I036821,O020978,P0187,1,116.04,116.04
I036822,O020978,P0422,1,149.73,149.73
I036823,O020979,P0418,1,145.69,145.69
I036824,O020980,P0438,1,486.44,486.44
I036825,O020980,P0046,1,12.51,12.51
I036826,O020980,P0321,1,897.8,897.8
I036827,O020981,P0394,2,29.77,59.54
I036828,O020982,P0294,2,233.58,467.16
I036829,O020982,P0270,1,43.08,43.08
I036830,O020983,P0273,1,164.11,164.11
I036831,O020984,P0126,1,83.13,83.13
I036832,O020985,P0007,1,182.15,182.15
I036833,O020985,P0189,1,221.1,221.1
I036834,O020986,P0307,1,45.38,45.38
I036835,O020986,P0134,1,980.8,980.8
I036836,O020987,P0204,1,1476.52,1476.52
I036837,O020987,P0471,1,436.64,436.64
I036838,O020987,P0235,1,473.2,473.2
I036839,O020987,P0488,1,57.74,57.74
I036840,O020988,P0235,1,473.2,473.2
I036841,O020989,P0008,1,69.75,69.75
I036842,O020989,P0230,1,117.77,117.77
I036843,O020990,P0348,2,86.93,173.86
I036844,O020990,P0416,1,113.67,113.67
I036845,O020991,P0405,1,1026.48,1026.48
I036846,O020992,P0096,1,55.81,55.81
I036847,O020992,P0164,1,87.77,87.77
I036848,O020992,P0465,1,52.79,52.79
I036849,O020993,P0366,1,396.88,396.88
I036850,O020994,P0046,1,12.51,12.51
I036851,O020994,P0170,1,158.2,158.2
I036852,O020994,P0183,1,298.68,298.68
I036853,O020995,P0372,1,42.86,42.86
I036854,O020996,P0452,1,28.98,28.98
I036855,O020996,P0481,1,31.21,31.21
I036856,O020996,P0272,1,29.33,29.33
I036857,O020997,P0286,1,90.63,90.63
I036858,O020998,P0474,1,170.57,170.57
I036859,O020999,P0083,2,177.96,355.92
I036860,O020999,P0006,1,221.11,221.11
I036861,O021000,P0122,2,127.23,254.46
I036862,O021000,P0018,1,147.45,147.45
I036863,O021000,P0490,2,43.01,86.02
I036864,O021001,P0433,1,18.48,18.48
I036865,O021001,P0260,1,123.1,123.1
I036866,O021002,P0060,1,330.99,330.99
I036867,O021002,P0362,1,48.59,48.59
I036868,O021003,P0091,2,987.54,1975.08
I036869,O021004,P0201,1,828.84,828.84
I036870,O021005,P0070,1,49.81,49.81
I036871,O021006,P0046,1,12.51,12.51
I036872,O021007,P0305,1,252.76,252.76
I036873,O021008,P0490,1,43.01,43.01
I036874,O021009,P0399,1,857.69,857.69
I036875,O021009,P0328,2,483.42,966.84
I036876,O021010,P0347,1,420.23,420.23
I036877,O021010,P0456,2,209.37,418.74
I036878,O021010,P0466,3,345.74,1037.22
I036879,O021011,P0281,1,52.33,52.33
I036880,O021012,P0329,1,230.03,230.03
I036881,O021012,P0215,1,378.1,378.1
I036882,O021012,P0018,1,147.45,147.45
I036883,O021013,P0106,1,37.93,37.93
I036884,O021014,P0398,1,209.5,209.5
I036885,O021014,P0452,1,28.98,28.98
I036886,O021014,P0481,2,31.21,62.42
I036887,O021015,P0448,2,110.82,221.64
I036888,O021015,P0129,1,192.56,192.56
I036889,O021015,P0434,1,150.29,150.29
I036890,O021016,P0233,1,46.78,46.78
I036891,O021017,P0095,1,32.73,32.73
I036892,O021017,P0320,1,303.05,303.05
I036893,O021017,P0055,2,93.64,187.28
I036894,O021018,P0397,1,107.58,107.58
I036895,O021018,P0085,1,30.11,30.11
I036896,O021019,P0217,1,297.79,297.79
I036897,O021020,P0315,1,581.93,581.93
I036898,O021020,P0251,1,468.13,468.13
I036899,O021021,P0040,1,50.92,50.92
I036900,O021021,P0463,1,39.37,39.37
I036901,O021021,P0051,2,143.92,287.84
I036902,O021022,P0281,1,52.33,52.33
I036903,O021022,P0363,1,289.69,289.69
I036904,O021022,P0329,1,230.03,230.03
I036905,O021023,P0342,1,177.18,177.18
I036906,O021023,P0397,1,107.58,107.58
I036907,O021024,P0342,1,177.18,177.18
I036908,O021025,P0411,1,72.69,72.69
I036909,O021025,P0369,3,272.64,817.92
I036910,O021025,P0458,2,62.51,125.02
I036911,O021025,P0192,1,379.39,379.39
I036912,O021026,P0014,1,11.59,11.59
I036913,O021026,P0045,1,529.1,529.1
I036914,O021027,P0204,1,1476.52,1476.52
I036915,O021027,P0124,1,219.12,219.12
I036916,O021028,P0461,1,179.86,179.86
I036917,O021029,P0039,1,124.65,124.65
I036918,O021029,P0377,1,200.5,200.5
I036919,O021029,P0485,2,161.66,323.32
I036920,O021029,P0351,1,1371.76,1371.76
I036921,O021030,P0083,1,177.96,177.96
I036922,O021030,P0144,1,98.03,98.03
I036923,O021031,P0225,2,178.35,356.7
I036924,O021032,P0213,1,206.84,206.84
I036925,O021033,P0472,1,449.69,449.69
I036926,O021033,P0319,1,140.12,140.12
I036927,O021033,P0482,1,31.38,31.38
I036928,O021034,P0273,1,164.11,164.11
I036929,O021035,P0102,1,119.5,119.5
I036930,O021036,P0060,2,330.99,661.98
I036931,O021036,P0117,1,500.73,500.73
I036932,O021037,P0326,1,387.87,387.87
I036933,O021037,P0327,1,256.64,256.64
I036934,O021038,P0173,1,273.27,273.27
I036935,O021039,P0343,1,399.68,399.68
I036936,O021040,P0004,1,159.82,159.82
I036937,O021040,P0475,1,49.0,49.0
I036938,O021040,P0022,3,1185.31,3555.93
I036939,O021040,P0415,1,41.88,41.88
I036940,O021041,P0082,1,181.24,181.24
I036941,O021041,P0152,1,369.79,369.79
I036942,O021042,P0119,1,90.85,90.85
I036943,O021042,P0481,1,31.21,31.21
I036944,O021042,P0291,1,458.94,458.94
I036945,O021043,P0045,1,503.26,503.26
I036946,O021043,P0055,1,93.64,93.64
I036947,O021043,P0119,1,90.85,90.85
I036948,O021044,P0020,2,48.33,96.66
I036949,O021045,P0090,1,253.19,253.19
I036950,O021046,P0494,1,141.91,141.91
I036951,O021046,P0281,3,52.33,156.99
I036952,O021047,P0201,1,785.59,785.59
I036953,O021047,P0206,1,172.28,172.28
I036954,O021048,P0471,1,436.64,436.64
I036955,O021049,P0024,1,29.52,29.52
I036956,O021049,P0067,1,300.53,300.53
I036957,O021049,P0473,3,141.14,423.42
I036958,O021050,P0452,1,28.98,28.98
I036959,O021050,P0419,1,193.39,193.39
I036960,O021051,P0212,2,376.73,753.46
I036961,O021051,P0386,1,143.7,143.7
I036962,O021052,P0219,2,163.13,326.26
I036963,O021053,P0073,2,126.73,253.46
I036964,O021053,P0182,1,1012.72,1012.72
I036965,O021054,P0352,1,159.87,159.87
I036966,O021054,P0496,1,285.69,285.69
I036967,O021055,P0018,1,147.45,147.45
I036968,O021056,P0208,3,10.21,30.63
I036969,O021056,P0015,1,124.43,124.43
I036970,O021057,P0496,2,285.69,571.38
I036971,O021057,P0449,1,156.11,156.11
I036972,O021057,P0112,1,457.9,457.9
I036973,O021058,P0063,1,130.59,130.59
I036974,O021059,P0158,1,48.62,48.62
I036975,O021059,P0032,1,205.49,205.49
I036976,O021060,P0064,1,513.17,513.17
I036977,O021061,P0199,1,33.34,33.34
I036978,O021062,P0045,1,503.26,503.26
I036979,O021063,P0070,1,49.81,49.81
I036980,O021064,P0327,1,256.64,256.64
I036981,O021065,P0384,1,54.96,54.96
I036982,O021065,P0200,1,238.54,238.54
I036983,O021065,P0228,1,48.03,48.03
I036984,O021065,P0172,1,60.25,60.25
I036985,O021066,P0134,1,980.8,980.8
I036986,O021067,P0229,3,19.18,57.54
I036987,O021068,P0023,2,60.27,120.54
I036988,O021069,P0446,1,56.62,56.62
I036989,O021070,P0338,1,1155.1,1155.1
I036990,O021070,P0325,1,182.04,182.04
I036991,O021071,P0282,1,181.0,181.0
I036992,O021072,P0160,1,118.55,118.55
I036993,O021072,P0269,2,109.4,218.8
I036994,O021073,P0435,2,180.25,360.5
I036995,O021073,P0198,1,27.4,27.4
I036996,O021073,P0277,1,190.61,190.61
I036997,O021074,P0287,1,149.31,149.31
I036998,O021074,P0047,1,749.76,749.76
I036999,O021074,P0053,1,420.56,420.56
I037000,O021074,P0296,2,30.2,60.4
I037001,O021075,P0014,1,11.59,11.59
I037002,O021076,P0440,1,355.55,355.55
I037003,O021077,P0052,1,263.84,263.84
I037004,O021077,P0339,3,217.58,652.74
I037005,O021077,P0428,1,484.96,484.96
I037006,O021077,P0254,1,25.8,25.8
I037007,O021078,P0076,1,233.26,233.26
I037008,O021078,P0105,1,286.77,286.77
I037009,O021078,P0432,1,37.73,37.73
I037010,O021079,P0128,2,13.6,27.2
I037011,O021079,P0081,1,284.34,284.34
I037012,O021079,P0181,1,402.21,402.21
I037013,O021080,P0450,2,239.93,479.86
I037014,O021080,P0371,1,154.13,154.13
I037015,O021080,P0258,2,364.25,728.5
I037016,O021081,P0284,1,1290.67,1290.67
I037017,O021082,P0380,1,37.11,37.11
I037018,O021083,P0036,1,398.09,398.09
I037019,O021084,P0253,2,321.86,643.72
I037020,O021084,P0316,1,241.26,241.26
I037021,O021085,P0342,3,177.18,531.54
I037022,O021086,P0222,2,280.44,560.88
I037023,O021087,P0431,1,23.15,23.15
I037024,O021087,P0491,2,51.48,102.96
I037025,O021088,P0279,1,57.89,57.89
I037026,O021089,P0497,1,49.96,49.96
I037027,O021090,P0371,1,154.13,154.13
I037028,O021090,P0095,1,32.73,32.73
I037029,O021090,P0064,3,513.17,1539.51
I037030,O021091,P0288,2,62.15,124.3
I037031,O021092,P0188,1,165.85,165.85
I037032,O021093,P0118,1,240.86,240.86
I037033,O021094,P0470,1,183.92,183.92
I037034,O021095,P0478,1,1372.06,1372.06
I037035,O021095,P0095,1,32.73,32.73
I037036,O021096,P0088,2,18.99,37.98
I037037,O021097,P0283,2,50.52,101.04
I037038,O021098,P0086,1,161.4,161.4
I037039,O021098,P0294,1,219.87,219.87
I037040,O021099,P0434,1,150.29,150.29
I037041,O021099,P0337,2,992.93,1985.86
I037042,O021099,P0011,2,164.09,328.18
I037043,O021100,P0443,1,160.92,160.92
I037044,O021101,P0064,1,513.17,513.17
I037045,O021102,P0052,2,263.84,527.68
I037046,O021103,P0177,2,375.35,750.7
I037047,O021104,P0470,2,183.92,367.84
I037048,O021104,P0383,1,20.7,20.7
I037049,O021105,P0284,1,1290.67,1290.67
I037050,O021106,P0295,1,149.36,149.36
I037051,O021107,P0266,1,379.79,379.79
I037052,O021107,P0199,1,33.34,33.34
I037053,O021108,P0333,1,1297.6,1297.6
I037054,O021109,P0107,1,380.59,380.59
I037055,O021110,P0395,1,71.75,71.75
I037056,O021110,P0355,2,15.05,30.1
I037057,O021110,P0324,1,61.61,61.61
I037058,O021111,P0352,1,159.87,159.87
I037059,O021112,P0272,3,29.33,87.99
I037060,O021112,P0095,1,32.73,32.73
I037061,O021112,P0280,2,71.06,142.12
I037062,O021113,P0442,1,381.56,381.56
I037063,O021113,P0157,1,59.21,59.21
I037064,O021113,P0017,1,48.04,48.04
I037065,O021113,P0417,1,158.45,158.45
I037066,O021114,P0301,1,158.13,158.13
I037067,O021114,P0411,1,72.69,72.69
I037068,O021114,P0411,1,72.69,72.69
I037069,O021115,P0193,1,14.1,14.1
I037070,O021115,P0234,2,1561.2,3122.4
I037071,O021116,P0257,1,363.39,363.39
I037072,O021117,P0210,3,95.36,286.08
I037073,O021117,P0141,1,1129.6,1129.6
I037074,O021118,P0421,1,345.41,345.41
I037075,O021118,P0035,1,1321.4,1321.4
I037076,O021119,P0119,1,90.85,90.85
I037077,O021120,P0456,1,209.37,209.37
I037078,O021121,P0098,1,121.0,121.0
I037079,O021122,P0414,1,80.78,80.78
I037080,O021123,P0445,1,265.02,265.02
I037081,O021124,P0096,1,55.81,55.81
I037082,O021124,P0192,1,379.39,379.39
I037083,O021124,P0112,2,457.9,915.8
I037084,O021125,P0166,1,310.56,310.56
I037085,O021125,P0299,1,1338.55,1338.55
I037086,O021126,P0376,2,162.59,325.18
I037087,O021127,P0295,1,149.36,149.36
I037088,O021127,P0040,1,50.92,50.92
I037089,O021128,P0144,1,98.03,98.03
I037090,O021128,P0204,2,1476.52,2953.04
I037091,O021129,P0127,1,396.78,396.78
I037092,O021129,P0018,3,147.45,442.35
I037093,O021130,P0096,1,55.81,55.81
I037094,O021131,P0056,1,16.17,16.17
I037095,O021132,P0325,1,182.04,182.04
I037096,O021132,P0414,1,80.78,80.78
I037097,O021133,P0288,2,62.15,124.3
I037098,O021133,P0090,2,253.19,506.38
I037099,O021133,P0013,1,58.05,58.05
I037100,O021134,P0411,1,72.69,72.69
I037101,O021134,P0316,1,241.26,241.26
I037102,O021134,P0207,1,1435.52,1435.52
I037103,O021135,P0330,1,563.64,563.64
I037104,O021135,P0005,1,44.24,44.24
I037105,O021136,P0059,1,400.85,400.85
I037106,O021136,P0448,1,118.49,118.49
I037107,O021136,P0022,1,1248.45,1248.45
I037108,O021137,P0422,1,149.73,149.73
I037109,O021137,P0083,3,177.96,533.88
I037110,O021138,P0207,2,1524.15,3048.3
I037111,O021139,P0165,1,1428.61,1428.61
I037112,O021140,P0017,1,48.04,48.04
I037113,O021140,P0165,1,1428.61,1428.61
I037114,O021140,P0410,1,25.48,25.48
I037115,O021141,P0246,1,1143.11,1143.11
I037116,O021141,P0167,1,120.95,120.95
I037117,O021142,P0213,1,206.84,206.84
I037118,O021143,P0379,2,58.46,116.92
I037119,O021144,P0032,1,205.49,205.49
I037120,O021144,P0138,1,206.37,206.37
I037121,O021144,P0300,1,61.13,61.13
I037122,O021145,P0295,1,149.36,149.36
I037123,O021146,P0075,2,1316.62,2633.24
I037124,O021147,P0469,1,323.06,323.06
I037125,O021148,P0426,1,1129.67,1129.67
I037126,O021149,P0073,1,126.73,126.73
I037127,O021150,P0161,1,273.12,273.12
I037128,O021151,P0390,1,333.06,333.06
I037129,O021151,P0244,1,297.1,297.1
I037130,O021152,P0269,1,109.4,109.4
I037131,O021152,P0339,1,217.58,217.58
I037132,O021153,P0054,1,1014.18,1014.18
I037133,O021153,P0015,2,124.43,248.86
I037134,O021153,P0465,1,52.79,52.79
I037135,O021154,P0284,1,1290.67,1290.67
I037136,O021154,P0278,1,998.12,998.12
I037137,O021155,P0337,1,992.93,992.93
I037138,O021156,P0420,2,269.92,539.84
I037139,O021156,P0182,1,1012.72,1012.72
I037140,O021156,P0342,1,177.18,177.18
I037141,O021157,P0335,1,926.62,926.62
I037142,O021158,P0461,1,179.86,179.86
I037143,O021158,P0188,1,165.85,165.85
I037144,O021158,P0469,1,323.06,323.06
I037145,O021159,P0276,1,235.47,235.47
I037146,O021160,P0352,1,159.87,159.87
I037147,O021161,P0099,3,210.92,632.76
I037148,O021161,P0080,1,130.19,130.19
I037149,O021162,P0171,1,413.86,413.86
I037150,O021162,P0311,1,17.55,17.55
I037151,O021163,P0198,1,27.4,27.4
I037152,O021164,P0370,2,313.74,627.48
I037153,O021164,P0314,1,171.78,171.78
I037154,O021165,P0189,2,221.1,442.2
I037155,O021165,P0471,1,436.64,436.64
I037156,O021165,P0038,3,413.69,1241.07
I037157,O021166,P0175,1,31.14,31.14
I037158,O021166,P0392,1,49.1,49.1
I037159,O021167,P0085,2,30.11,60.22
I037160,O021167,P0152,1,369.79,369.79
I037161,O021168,P0061,1,196.53,196.53
I037162,O021168,P0301,1,158.13,158.13
I037163,O021168,P0028,1,57.02,57.02
I037164,O021169,P0349,2,300.45,600.9
I037165,O021170,P0378,1,99.58,99.58
I037166,O021171,P0357,2,91.59,183.18
I037167,O021171,P0048,2,55.69,111.38
I037168,O021171,P0100,1,24.68,24.68
I037169,O021172,P0235,1,473.2,473.2
I037170,O021173,P0130,1,696.36,696.36
I037171,O021173,P0381,1,77.03,77.03
I037172,O021174,P0216,1,256.02,256.02
I037173,O021175,P0130,1,655.98,655.98
I037174,O021176,P0383,1,20.7,20.7
I037175,O021176,P0400,1,483.24,483.24
I037176,O021176,P0291,1,458.94,458.94
I037177,O021177,P0121,2,407.26,814.52
I037178,O021177,P0430,1,185.88,185.88
I037179,O021177,P0198,1,27.4,27.4
I037180,O021178,P0283,2,50.52,101.04
I037181,O021179,P0443,1,160.92,160.92
I037182,O021180,P0208,1,10.21,10.21
I037183,O021180,P0275,1,109.0,109.0
I037184,O021181,P0083,1,177.96,177.96
I037185,O021182,P0143,1,470.59,470.59
I037186,O021182,P0430,1,185.88,185.88
I037187,O021182,P0380,1,37.11,37.11
I037188,O021183,P0351,1,1371.76,1371.76
I037189,O021183,P0289,1,382.66,382.66
I037190,O021183,P0303,1,111.92,111.92
I037191,O021184,P0144,3,98.03,294.09
I037192,O021184,P0143,1,470.59,470.59
I037193,O021185,P0370,1,313.74,313.74
I037194,O021185,P0422,1,149.73,149.73
I037195,O021185,P0132,2,195.2,390.4
I037196,O021186,P0002,1,34.83,34.83
I037197,O021186,P0192,2,379.39,758.78
I037198,O021187,P0399,1,857.69,857.69
I037199,O021187,P0092,1,106.86,106.86
I037200,O021187,P0441,2,186.95,373.9
I037201,O021188,P0373,1,498.92,498.92
I037202,O021189,P0494,1,141.91,141.91
I037203,O021190,P0128,1,13.6,13.6
I037204,O021190,P0318,3,546.11,1638.33
I037205,O021190,P0065,1,29.8,29.8
I037206,O021191,P0323,1,787.48,787.48
I037207,O021191,P0260,1,123.1,123.1
I037208,O021191,P0188,1,165.85,165.85
I037209,O021191,P0085,1,30.11,30.11
I037210,O021192,P0274,1,57.38,57.38
I037211,O021193,P0229,1,19.18,19.18
I037212,O021193,P0039,1,124.65,124.65
I037213,O021194,P0190,1,56.99,56.99
I037214,O021195,P0011,1,164.09,164.09
I037215,O021195,P0260,1,123.1,123.1
I037216,O021195,P0150,1,51.94,51.94
I037217,O021196,P0377,1,200.5,200.5
I037218,O021196,P0281,3,52.33,156.99
I037219,O021197,P0224,2,359.73,719.46
I037220,O021197,P0181,1,402.21,402.21
I037221,O021198,P0283,1,50.52,50.52
I037222,O021198,P0313,1,1112.9,1112.9
I037223,O021198,P0348,1,86.93,86.93
I037224,O021199,P0397,1,107.58,107.58
I037225,O021200,P0279,1,57.89,57.89
I037226,O021201,P0270,1,43.08,43.08
I037227,O021201,P0242,2,1343.51,2687.02
I037228,O021202,P0235,1,473.2,473.2
I037229,O021203,P0034,3,1020.33,3060.99
I037230,O021204,P0482,3,31.38,94.14
I037231,O021204,P0282,1,181.0,181.0
I037232,O021204,P0020,1,48.33,48.33
I037233,O021205,P0404,1,135.13,135.13
I037234,O021206,P0012,1,677.23,677.23
I037235,O021206,P0453,1,950.79,950.79
I037236,O021207,P0305,1,252.76,252.76
I037237,O021207,P0391,1,49.62,49.62
I037238,O021208,P0300,1,61.13,61.13
I037239,O021209,P0102,1,119.5,119.5
I037240,O021210,P0218,2,139.49,278.98
I037241,O021211,P0249,3,18.94,56.82
I037242,O021212,P0094,1,674.43,674.43
I037243,O021212,P0312,1,369.69,369.69
I037244,O021212,P0244,1,297.1,297.1
I037245,O021213,P0423,1,574.45,574.45
I037246,O021214,P0025,1,410.99,410.99
I037247,O021214,P0222,1,280.44,280.44
I037248,O021214,P0321,1,897.8,897.8
I037249,O021215,P0252,1,546.01,546.01
I037250,O021216,P0170,3,158.2,474.6
I037251,O021216,P0317,1,121.46,121.46
I037252,O021217,P0191,1,41.26,41.26
I037253,O021218,P0124,1,219.12,219.12
I037254,O021218,P0237,1,308.42,308.42
I037255,O021219,P0059,2,375.22,750.44
I037256,O021220,P0145,1,155.12,155.12
I037257,O021220,P0374,1,240.7,240.7
I037258,O021221,P0168,1,56.07,56.07
I037259,O021221,P0455,2,1359.74,2719.48
I037260,O021222,P0367,1,303.39,303.39
I037261,O021222,P0008,2,69.75,139.5
I037262,O021223,P0202,2,458.33,916.66
I037263,O021223,P0470,1,183.92,183.92
I037264,O021223,P0179,1,370.32,370.32
I037265,O021224,P0003,1,151.43,151.43
I037266,O021225,P0464,1,684.13,684.13
I037267,O021225,P0289,3,382.66,1147.98
I037268,O021225,P0082,1,181.24,181.24
I037269,O021226,P0489,1,388.59,388.59
I037270,O021227,P0072,1,792.42,792.42
I037271,O021227,P0477,1,141.84,141.84
I037272,O021227,P0374,2,240.7,481.4
I037273,O021227,P0428,2,484.96,969.92
I037274,O021228,P0160,1,118.55,118.55
I037275,O021229,P0458,1,62.51,62.51
I037276,O021230,P0248,1,32.77,32.77
I037277,O021231,P0476,1,55.12,55.12
I037278,O021232,P0090,2,253.19,506.38
I037279,O021232,P0441,2,186.95,373.9
I037280,O021232,P0012,1,677.23,677.23
I037281,O021233,P0038,1,388.92,388.92
I037282,O021233,P0067,2,300.53,601.06
I037283,O021234,P0396,2,102.12,204.24
I037284,O021234,P0021,1,225.3,225.3
I037285,O021234,P0332,2,115.59,231.18
I037286,O021235,P0422,1,149.73,149.73
I037287,O021235,P0372,1,42.86,42.86
I037288,O021236,P0355,1,15.05,15.05
I037289,O021237,P0346,1,1286.53,1286.53
I037290,O021237,P0465,1,52.79,52.79
I037291,O021237,P0108,1,31.62,31.62
I037292,O021238,P0317,1,121.46,121.46
I037293,O021238,P0496,1,285.69,285.69
I037294,O021239,P0417,1,158.45,158.45
I037295,O021239,P0089,1,342.99,342.99
I037296,O021239,P0315,1,546.96,546.96
I037297,O021240,P0285,1,150.31,150.31
I037298,O021241,P0172,1,60.25,60.25
I037299,O021242,P0046,1,12.51,12.51
I037300,O021243,P0231,1,947.9,947.9
I037301,O021244,P0090,3,253.19,759.57
I037302,O021244,P0373,1,498.92,498.92
I037303,O021244,P0461,1,179.86,179.86
I037304,O021245,P0423,2,574.45,1148.9
I037305,O021246,P0307,2,45.38,90.76
I037306,O021247,P0123,1,197.26,197.26
I037307,O021247,P0259,2,262.42,524.84
I037308,O021248,P0165,1,1428.61,1428.61
I037309,O021248,P0300,1,61.13,61.13
I037310,O021248,P0253,1,321.86,321.86
I037311,O021249,P0212,1,376.73,376.73
I037312,O021249,P0273,3,164.11,492.33
I037313,O021249,P0056,1,16.17,16.17
I037314,O021249,P0302,1,245.88,245.88
I037315,O021250,P0181,1,402.21,402.21
I037316,O021251,P0485,1,161.66,161.66
I037317,O021252,P0352,1,159.87,159.87
I037318,O021253,P0451,2,50.74,101.48
I037319,O021253,P0444,2,96.0,192.0
I037320,O021254,P0201,1,785.59,785.59
I037321,O021255,P0426,1,1133.23,1133.23
I037322,O021256,P0404,1,135.13,135.13
I037323,O021257,P0005,1,44.24,44.24
I037324,O021257,P0333,1,1297.6,1297.6
I037325,O021258,P0280,2,71.06,142.12
I037326,O021258,P0257,1,363.39,363.39
I037327,O021259,P0221,1,241.42,241.42
I037328,O021260,P0322,1,450.3,450.3
I037329,O021261,P0215,1,378.1,378.1
I037330,O021261,P0292,1,152.64,152.64
I037331,O021262,P0284,1,1290.67,1290.67
I037332,O021263,P0408,1,358.14,358.14
I037333,O021263,P0256,1,309.47,309.47
I037334,O021264,P0016,2,303.79,607.58
I037335,O021265,P0360,1,48.84,48.84
I037336,O021265,P0025,1,410.99,410.99
I037337,O021266,P0317,3,121.46,364.38
I037338,O021267,P0167,1,120.95,120.95
I037339,O021268,P0274,1,57.38,57.38
I037340,O021269,P0136,1,47.43,47.43
I037341,O021270,P0263,1,1173.17,1173.17
I037342,O021270,P0132,1,195.2,195.2
I037343,O021271,P0036,1,398.09,398.09
I037344,O021271,P0381,1,77.03,77.03
I037345,O021271,P0391,1,49.62,49.62
I037346,O021272,P0145,1,146.08,146.08
I037347,O021272,P0292,2,152.64,305.28
I037348,O021273,P0007,2,182.15,364.3
I037349,O021274,P0267,1,123.26,123.26
I037350,O021275,P0396,1,102.12,102.12
I037351,O021275,P0086,1,161.4,161.4
I037352,O021275,P0422,1,149.73,149.73
I037353,O021276,P0092,1,106.86,106.86
I037354,O021277,P0263,1,1094.91,1094.91
I037355,O021278,P0351,1,1371.76,1371.76
I037356,O021279,P0197,2,11.97,23.94
I037357,O021280,P0415,1,41.88,41.88
I037358,O021281,P0010,1,164.31,164.31
I037359,O021281,P0090,1,253.19,253.19
I037360,O021281,P0058,1,450.14,450.14
I037361,O021282,P0131,1,73.03,73.03
I037362,O021282,P0350,1,182.58,182.58
I037363,O021283,P0162,1,159.25,159.25
