customer_id,name,segment,region,channel,signup_date
C06210,Customer 6210,consumer,West,web,2024-01-11
C06211,Customer 6211,consumer,West,web,2023-08-19
C06212,Customer 6212,consumer,North,web,2024-12-02
C06213,Customer 6213,consumer,West,web,2023-08-13
C06214,Customer 6214,consumer,North,store,2024-04-19
C06215,Customer 6215,smb,East,store,2024-07-30
C06216,Customer 6216,smb,West,referral,2024-09-11
C06217,Customer 6217,consumer,West,web,2023-03-21
C06218,Customer 6218,consumer,West,store,2024-10-06
C06219,Customer 6219,consumer,West,store,2024-11-16
C06220,Customer 6220,consumer,East,referral,2024-07-29
C06221,Customer 6221,smb,South,web,2023-07-29
C06222,Customer 6222,smb,North,store,2023-10-24
C06223,Customer 6223,consumer,East,web,2024-09-01
C06224,Customer 6224,consumer,East,store,2023-06-21
C06225,Customer 6225,consumer,East,web,2023-03-30
C06226,Customer 6226,consumer,East,store,2023-08-14
C06227,Customer 6227,consumer,East,store,2023-05-23
C06228,Customer 6228,enterprise,West,web,2024-12-08
C06229,Customer 6229,smb,West,web,2024-11-21
C06230,Customer 6230,consumer,West,web,2023-02-23
C06231,Customer 6231,consumer,West,web,2023-07-15
C06232,Customer 6232,smb,South,web,2024-12-29
C06233,Customer 6233,consumer,West,web,2024-05-03
C06234,Customer 6234,consumer,North,store,2023-10-25
C06235,Customer 6235,consumer,North,web,2024-03-05
C06236,Customer 6236,smb,North,store,2024-06-20
C06237,Customer 6237,consumer,North,store,2024-08-01
C06238,Customer 6238,consumer,West,referral,2024-11-05
C06239,Customer 6239,smb,East,store,2024-05-14
C06240,Customer 6240,smb,West,web,2024-09-15
C06241,Customer 6241,smb,South,store,2023-07-25
C06242,Customer 6242,consumer,North,web,2023-05-17
C06243,Customer 6243,consumer,North,referral,2024-02-12
C06244,Customer 6244,smb,East,store,2023-10-06
C06245,Customer 6245,smb,South,store,2024-03-20
C06246,Customer 6246,consumer,West,web,2024-11-07
C06247,Customer 6247,consumer,West,web,2023-09-28
C06248,Customer 6248,smb,South,store,2024-03-16
C06249,Customer 6249,smb,East,store,2023-08-16
C06250,Customer 6250,consumer,North,web,2023-05-07
C06251,Customer 6251,consumer,West,referral,2023-09-27
C06252,Customer 6252,consumer,North,web,2024-05-01
C06253,Customer 6253,consumer,East,store,2024-07-01
C06254,Customer 6254,consumer,South,store,2023-06-04
C06255,Customer 6255,consumer,South,web,2024-10-18
C06256,Customer 6256,consumer,North,web,2023-01-19
C06257,Customer 6257,consumer,West,store,2024-02-29
C06258,Customer 6258,consumer,North,web,2023-02-27
C06259,Customer 6259,smb,West,web,2024-02-27
C06260,Customer 6260,consumer,West,store,2024-07-01
C06261,Customer 6261,consumer,East,store,2024-12-23
C06262,Customer 6262,smb,South,web,2024-10-21
C06263,Customer 6263,consumer,East,web,2023-04-12
C06264,Customer 6264,enterprise,South,web,2023-03-17
C06265,Customer 6265,smb,South,store,2024-08-02
C06266,Customer 6266,consumer,West,web,2023-03-07
C06267,Customer 6267,enterprise,North,store,2023-05-31
C06268,Customer 6268,consumer,West,store,2024-03-12
C06269,Customer 6269,consumer,North,web,2023-03-09
C06270,Customer 6270,consumer,East,web,2023-08-23
C06271,Customer 6271,consumer,East,referral,2024-12-15
C06272,Customer 6272,smb,East,web,2024-11-05
C06273,Customer 6273,consumer,West,store,2023-04-08
C06274,Customer 6274,consumer,East,referral,2023-01-09
C06275,Customer 6275,consumer,West,referral,2024-05-18
C06276,Customer 6276,consumer,West,web,2024-05-04
C06277,Customer 6277,consumer,West,web,2024-03-02
C06278,Customer 6278,consumer,East,referral,2023-08-15
C06279,Customer 6279,smb,South,store,2024-08-09
C06280,Customer 6280,consumer,East,web,2023-01-17
C06281,Customer 6281,smb,North,web,2024-07-16
C06282,Customer 6282,consumer,East,web,2023-08-16
C06283,Customer 6283,smb,South,store,2024-12-06
C06284,Customer 6284,smb,South,web,2023-08-26
C06285,Customer 6285,consumer,East,store,2024-01-16
C06286,Customer 6286,consumer,South,store,2024-01-22
C06287,Customer 6287,smb,West,store,2024-10-30
C06288,Customer 6288,consumer,North,store,2023-09-11
C06289,Customer 6289,enterprise,South,store,2023-11-04
C06290,Customer 6290,consumer,West,web,2023-11-10
C06291,Customer 6291,consumer,South,web,2023-10-28
C06292,Customer 6292,consumer,West,store,2023-04-28
C06293,Customer 6293,enterprise,West,web,2023-02-19
C06294,Customer 6294,consumer,West,web,2024-07-17
C06295,Customer 6295,smb,South,web,2023-06-30
C06296,Customer 6296,smb,South,web,2024-06-26
C06297,Customer 6297,consumer,South,store,2023-11-23
C06298,Customer 6298,consumer,West,store,2024-05-17
C06299,Customer 6299,smb,East,web,2024-05-10
C06300,Customer 6300,consumer,South,store,2023-09-03
C06301,Customer 6301,smb,West,web,2024-08-24
C06302,Customer 6302,consumer,East,store,2024-06-26
C06303,Customer 6303,consumer,West,web,2023-04-12
C06304,Customer 6304,smb,West,store,2023-08-18
C06305,Customer 6305,consumer,East,web,2024-01-23
C06306,Customer 6306,consumer,South,web,2024-08-31
C06307,Customer 6307,consumer,West,store,2024-08-01
C06308,Customer 6308,consumer,West,web,2024-12-04
C06309,Customer 6309,consumer,West,referral,2023-07-30
C06310,Customer 6310,smb,West,store,2024-10-10
C06311,Customer 6311,consumer,West,web,2024-03-05
C06312,Customer 6312,consumer,East,store,2023-12-05
C06313,Customer 6313,consumer,South,web,2023-07-03
C06314,Customer 6314,consumer,East,web,2023-02-25
C06315,Customer 6315,consumer,South,referral,2023-10-09
C06316,Customer 6316,smb,South,web,2024-07-25
C06317,Customer 6317,smb,West,store,2023-05-08
C06318,Customer 6318,consumer,West,web,2024-12-17
C06319,Customer 6319,consumer,North,store,2024-12-26
C06320,Customer 6320,consumer,West,web,2024-09-30
C06321,Customer 6321,consumer,West,web,2024-05-22
C06322,Customer 6322,consumer,West,referral,2024-08-06
C06323,Customer 6323,consumer,East,web,2023-08-04
C06324,Customer 6324,consumer,East,store,2023-03-31
C06325,Customer 6325,consumer,North,web,2023-11-10
C06326,Customer 6326,consumer,North,web,2023-08-21
C06327,Customer 6327,enterprise,East,store,2024-07-28
C06328,Customer 6328,consumer,East,web,2023-09-04
C06329,Customer 6329,consumer,West,web,2024-03-17
C06330,Customer 6330,consumer,West,referral,2023-05-15
C06331,Customer 6331,consumer,West,store,2023-01-02
C06332,Customer 6332,smb,West,web,2023-06-10
C06333,Customer 6333,consumer,West,web,2023-05-20
C06334,Customer 6334,consumer,West,store,2023-10-31
C06335,Customer 6335,consumer,East,referral,2024-04-04
C06336,Customer 6336,smb,North,referral,2024-12-14
C06337,Customer 6337,consumer,East,store,2023-05-05
C06338,Customer 6338,consumer,North,web,2023-12-13
C06339,Customer 6339,consumer,East,referral,2024-08-16
C06340,Customer 6340,consumer,East,store,2023-11-20
C06341,Customer 6341,consumer,East,web,2024-02-11
C06342,Customer 6342,consumer,West,web,2024-04-13
C06343,Customer 6343,consumer,West,web,2023-06-13
C06344,Customer 6344,smb,North,store,2023-08-28
C06345,Customer 6345,consumer,North,web,2023-08-01
C06346,Customer 6346,consumer,West,web,2023-05-29
C06347,Customer 6347,consumer,West,web,2024-08-06
C06348,Customer 6348,enterprise,East,web,2023-04-13
C06349,Customer 6349,consumer,West,web,2023-07-02
C06350,Customer 6350,smb,East,store,2024-05-19
C06351,Customer 6351,consumer,West,web,2024-11-26
C06352,Customer 6352,consumer,East,referral,2024-06-08
C06353,Customer 6353,consumer,West,store,2024-01-15
C06354,Customer 6354,consumer,East,referral,2024-10-23
C06355,Customer 6355,smb,West,store,2023-01-24
C06356,Customer 6356,enterprise,East,web,2024-12-01
C06357,Customer 6357,consumer,North,web,2023-05-13
C06358,Customer 6358,consumer,East,web,2023-02-19
C06359,Customer 6359,smb,North,referral,2024-11-25
C06360,Customer 6360,consumer,South,web,2023-01-26
C06361,Customer 6361,consumer,North,web,2024-10-11
C06362,Customer 6362,consumer,South,store,2023-01-11
C06363,Customer 6363,consumer,South,referral,2023-04-12
C06364,Customer 6364,consumer,North,store,2023-01-11
C06365,Customer 6365,consumer,West,store,2023-04-22
C06366,Customer 6366,consumer,East,web,2024-08-28
C06367,Customer 6367,consumer,North,store,2023-06-16
C06368,Customer 6368,consumer,South,web,2024-12-21
C06369,Customer 6369,consumer,North,store,2024-02-11
C06370,Customer 6370,smb,South,web,2023-02-14
C06371,Customer 6371,consumer,North,web,2024-12-17
C06372,Customer 6372,consumer,South,referral,2023-12-25
C06373,Customer 6373,smb,South,web,2024-07-07
C06374,Customer 6374,smb,East,store,2023-10-12
C06375,Customer 6375,consumer,North,store,2024-02-04
C06376,Customer 6376,consumer,South,store,2024-03-26
C06377,Customer 6377,smb,South,web,2024-09-03
C06378,Customer 6378,smb,South,web,2024-03-19
C06379,Customer 6379,enterprise,East,store,2024-01-23
C06380,Customer 6380,smb,West,store,2023-12-22
C06381,Customer 6381,consumer,North,web,2024-02-29
C06382,Customer 6382,consumer,East,web,2023-01-06
C06383,Customer 6383,consumer,West,web,2024-07-07
C06384,Customer 6384,consumer,West,referral,2024-03-16
C06385,Customer 6385,consumer,South,web,2023-12-22
C06386,Customer 6386,consumer,South,web,2024-08-10
C06387,Customer 6387,consumer,South,store,2024-07-07
C06388,Customer 6388,smb,East,web,2023-09-25
C06389,Customer 6389,consumer,East,referral,2023-08-05
C06390,Customer 6390,consumer,East,web,2023-03-05
C06391,Customer 6391,consumer,West,web,2024-03-17
C06392,Customer 6392,consumer,South,web,2024-11-21
C06393,Customer 6393,smb,West,web,2024-06-24
C06394,Customer 6394,consumer,East,web,2023-10-02
C06395,Customer 6395,enterprise,East,web,2024-04-14
C06396,Customer 6396,consumer,East,web,2023-08-04
C06397,Customer 6397,consumer,North,store,2024-07-19
C06398,Customer 6398,consumer,West,web,2024-08-14
C06399,Customer 6399,consumer,South,referral,2023-07-13
C06400,Customer 6400,smb,West,store,2024-12-12
C06401,Customer 6401,consumer,West,web,2023-01-13
C06402,Customer 6402,smb,East,web,2023-08-10
C06403,Customer 6403,consumer,West,web,2024-12-05
C06404,Customer 6404,smb,South,web,2024-01-31
C06405,Customer 6405,consumer,East,web,2023-09-27
C06406,Customer 6406,smb,West,web,2023-10-25
C06407,Customer 6407,consumer,West,store,2024-09-02
C06408,Customer 6408,consumer,East,web,2024-09-07
C06409,Customer 6409,consumer,South,web,2024-03-07
C06410,Customer 6410,smb,East,web,2024-02-12
C06411,Customer 6411,consumer,East,store,2023-03-06
C06412,Customer 6412,consumer,South,web,2024-10-18
C06413,Customer 6413,smb,East,store,2023-02-07
C06414,Customer 6414,consumer,West,web,2023-01-28
C06415,Customer 6415,consumer,East,referral,2023-10-16
C06416,Customer 6416,consumer,East,web,2023-08-25
C06417,Customer 6417,consumer,South,referral,2023-05-06
C06418,Customer 6418,smb,East,store,2024-01-19
C06419,Customer 6419,smb,North,web,2023-11-22
C06420,Customer 6420,consumer,West,web,2023-03-26
C06421,Customer 6421,enterprise,North,web,2023-09-03
C06422,Customer 6422,consumer,East,referral,2024-01-23
C06423,Customer 6423,consumer,South,store,2023-09-23
C06424,Customer 6424,consumer,West,web,2023-07-24
C06425,Customer 6425,consumer,East,web,2023-08-16
C06426,Customer 6426,consumer,South,web,2023-08-28
C06427,Customer 6427,smb,South,store,2023-03-14
C06428,Customer 6428,smb,West,store,2024-11-01
C06429,Customer 6429,consumer,East,web,2024-01-23
C06430,Customer 6430,consumer,West,web,2024-01-13
C06431,Customer 6431,smb,North,web,2023-07-31
C06432,Customer 6432,smb,North,web,2024-10-09
C06433,Customer 6433,smb,West,web,2024-11-06
C06434,Customer 6434,consumer,North,web,2024-10-10
C06435,Customer 6435,smb,North,web,2023-06-20
C06436,Customer 6436,consumer,East,referral,2023-06-01
C06437,Customer 6437,consumer,South,store,2024-11-07
C06438,Customer 6438,consumer,East,referral,2023-04-14
C06439,Customer 6439,consumer,South,web,2023-08-10
C06440,Customer 6440,consumer,East,store,2023-10-09
C06441,Customer 6441,consumer,East,store,2024-01-23
C06442,Customer 6442,consumer,East,web,2024-01-07
C06443,Customer 6443,smb,West,web,2023-05-09
C06444,Customer 6444,consumer,South,store,2024-02-08
C06445,Customer 6445,consumer,East,referral,2023-08-08
C06446,Customer 6446,consumer,East,web,2023-06-22
C06447,Customer 6447,enterprise,North,web,2024-04-16
C06448,Customer 6448,consumer,East,store,2024-03-28
C06449,Customer 6449,consumer,East,referral,2024-08-30
C06450,Customer 6450,consumer,North,store,2024-05-16
C06451,Customer 6451,smb,North,web,2023-02-21
C06452,Customer 6452,enterprise,West,web,2023-04-04
C06453,Customer 6453,consumer,East,web,2024-07-29
C06454,Customer 6454,consumer,North,store,2023-01-21
C06455,Customer 6455,smb,East,store,2023-04-16
C06456,Customer 6456,consumer,East,web,2023-07-19
C06457,Customer 6457,consumer,West,web,2023-12-18
C06458,Customer 6458,consumer,West,referral,2023-10-08
C06459,Customer 6459,consumer,South,store,2023-10-09
C06460,Customer 6460,consumer,South,referral,2024-09-03
C06461,Customer 6461,consumer,North,web,2024-06-22
C06462,Customer 6462,consumer,South,store,2023-09-02
C06463,Customer 6463,smb,West,store,2024-07-28
C06464,Customer 6464,consumer,West,web,2024-03-04
C06465,Customer 6465,smb,North,referral,2023-02-07
C06466,Customer 6466,consumer,East,web,2024-02-23
C06467,Customer 6467,consumer,East,store,2023-10-29
C06468,Customer 6468,consumer,North,referral,2024-09-30
C06469,Customer 6469,smb,East,web,2023-03-12
C06470,Customer 6470,smb,West,store,2024-10-07
C06471,Customer 6471,consumer,North,web,2024-06-08
C06472,Customer 6472,smb,North,store,2023-06-23
C06473,Customer 6473,consumer,West,store,2023-03-31
C06474,Customer 6474,enterprise,North,store,2024-01-03
C06475,Customer 6475,smb,East,store,2023-07-26
C06476,Customer 6476,smb,East,web,2023-03-03
C06477,Customer 6477,consumer,North,web,2023-11-15
C06478,Customer 6478,consumer,North,web,2024-07-04
C06479,Customer 6479,consumer,West,store,2023-03-01
C06480,Customer 6480,consumer,West,web,2023-04-15
C06481,Customer 6481,consumer,West,store,2023-08-27
C06482,Customer 6482,consumer,East,web,2024-04-06
C06483,Customer 6483,consumer,West,store,2023-05-07
C06484,Customer 6484,consumer,East,web,2023-03-24
C06485,Customer 6485,consumer,West,store,2023-08-08
C06486,Customer 6486,consumer,East,store,2024-02-12
C06487,Customer 6487,enterprise,West,referral,2024-09-08
C06488,Customer 6488,consumer,South,store,2024-08-08
C06489,Customer 6489,consumer,West,store,2024-10-08
C06490,Customer 6490,smb,East,referral,2024-03-05
C06491,Customer 6491,consumer,North,store,2024-07-27
C06492,Customer 6492,consumer,South,web,2024-05-27
C06493,Customer 6493,consumer,West,store,2023-03-20
C06494,Customer 6494,consumer,West,store,2023-03-06
C06495,Customer 6495,enterprise,South,web,2023-07-02
C06496,Customer 6496,consumer,East,store,2023-03-07
C06497,Customer 6497,consumer,South,store,2023-07-27
C06498,Customer 6498,consumer,East,referral,2023-02-23
C06499,Customer 6499,consumer,East,referral,2023-08-09
C06500,Customer 6500,smb,East,web,2023-08-24
C06501,Customer 6501,consumer,South,web,2024-09-03
C06502,Customer 6502,consumer,North,web,2024-03-13
C06503,Customer 6503,consumer,West,web,2023-04-13
C06504,Customer 6504,consumer,East,store,2024-03-11
C06505,Customer 6505,consumer,West,web,2024-11-24
C06506,Customer 6506,smb,East,store,2024-02-25
C06507,Customer 6507,smb,North,store,2023-04-18
C06508,Customer 6508,smb,East,store,2024-06-07
C06509,Customer 6509,smb,North,web,2024-03-18
C06510,Customer 6510,consumer,East,web,2024-05-20
C06511,Customer 6511,consumer,North,web,2024-02-08
C06512,Customer 6512,smb,South,web,2023-12-09
C06513,Customer 6513,smb,West,referral,2024-08-20
C06514,Customer 6514,smb,West,store,2023-11-23
C06515,Customer 6515,consumer,East,web,2023-08-02
C06516,Customer 6516,consumer,West,store,2024-07-09
C06517,Customer 6517,smb,East,web,2023-11-18
C06518,Customer 6518,smb,East,store,2023-03-19
C06519,Customer 6519,enterprise,North,web,2023-02-24
C06520,Customer 6520,consumer,East,store,2023-03-12
C06521,Customer 6521,consumer,South,web,2023-03-09
C06522,Customer 6522,consumer,North,web,2023-06-29
C06523,Customer 6523,smb,North,web,2024-01-15
C06524,Customer 6524,consumer,West,web,2024-11-16
C06525,Customer 6525,consumer,East,store,2024-11-11
C06526,Customer 6526,enterprise,East,web,2024-03-25
C06527,Customer 6527,consumer,East,store,2023-09-18
C06528,Customer 6528,smb,East,store,2024-03-22
C06529,Customer 6529,consumer,South,store,2024-09-28
C06530,Customer 6530,smb,East,store,2023-05-11
C06531,Customer 6531,consumer,East,web,2023-08-22
C06532,Customer 6532,smb,North,web,2023-06-03
C06533,Customer 6533,smb,West,referral,2023-11-26
C06534,Customer 6534,consumer,East,store,2024-09-28
C06535,Customer 6535,consumer,South,store,2024-09-03
C06536,Customer 6536,consumer,West,store,2023-02-22
C06537,Customer 6537,consumer,East,web,2024-04-12
C06538,Customer 6538,smb,West,store,2024-10-01
C06539,Customer 6539,consumer,North,referral,2024-02-17
C06540,Customer 6540,consumer,East,web,2023-01-14
C06541,Customer 6541,consumer,East,store,2024-05-10
C06542,Customer 6542,smb,East,web,2024-05-31
C06543,Customer 6543,enterprise,West,web,2024-01-03
C06544,Customer 6544,consumer,West,store,2024-06-22
C06545,Customer 6545,consumer,East,store,2024-09-28
C06546,Customer 6546,consumer,East,store,2024-03-27
C06547,Customer 6547,consumer,East,referral,2024-06-24
C06548,Customer 6548,consumer,East,web,2024-05-29
C06549,Customer 6549,consumer,East,store,2024-04-25
C06550,Customer 6550,consumer,South,web,2024-02-18
C06551,Customer 6551,consumer,East,web,2023-08-16
C06552,Customer 6552,consumer,West,web,2023-05-17
C06553,Customer 6553,consumer,South,store,2023-08-28
C06554,Customer 6554,consumer,North,web,2024-11-02
C06555,Customer 6555,smb,West,store,2024-04-16
C06556,Customer 6556,smb,East,store,2024-06-01
C06557,Customer 6557,consumer,East,web,2024-04-05
C06558,Customer 6558,consumer,East,store,2023-11-01
C06559,Customer 6559,smb,South,web,2024-10-16
C06560,Customer 6560,enterprise,West,web,2023-06-30
C06561,Customer 6561,consumer,South,store,2023-01-30
C06562,Customer 6562,consumer,West,web,2023-02-09
C06563,Customer 6563,consumer,East,store,2023-07-06
C06564,Customer 6564,consumer,South,store,2023-11-15
C06565,Customer 6565,consumer,East,web,2023-08-15
C06566,Customer 6566,consumer,West,store,2023-11-20
C06567,Customer 6567,consumer,North,web,2023-02-12
C06568,Customer 6568,consumer,North,web,2024-10-17
C06569,Customer 6569,consumer,South,web,2023-10-05
C06570,Customer 6570,consumer,East,web,2023-11-15
C06571,Customer 6571,consumer,West,web,2023-06-23
C06572,Customer 6572,consumer,North,referral,2024-11-15
C06573,Customer 6573,consumer,East,web,2023-02-10
C06574,Customer 6574,smb,North,store,2024-02-13
C06575,Customer 6575,consumer,East,web,2024-07-15
C06576,Customer 6576,smb,East,web,2023-11-19
C06577,Customer 6577,smb,North,web,2023-06-29
C06578,Customer 6578,consumer,East,store,2023-06-08
C06579,Customer 6579,consumer,West,web,2023-02-06
C06580,Customer 6580,consumer,West,web,2024-02-10
C06581,Customer 6581,smb,East,web,2024-06-22
C06582,Customer 6582,smb,West,store,2024-01-11
C06583,Customer 6583,smb,East,web,2023-09-13
C06584,Customer 6584,consumer,East,store,2023-10-05
C06585,Customer 6585,consumer,South,web,2023-09-06
C06586,Customer 6586,consumer,East,store,2024-11-23
C06587,Customer 6587,consumer,North,web,2023-01-17
C06588,Customer 6588,consumer,West,web,2024-01-03
C06589,Customer 6589,consumer,East,web,2023-05-05
C06590,Customer 6590,smb,West,referral,2023-11-08
C06591,Customer 6591,consumer,South,web,2023-07-31
C06592,Customer 6592,consumer,North,referral,2024-04-16
C06593,Customer 6593,consumer,South,web,2024-02-19
C06594,Customer 6594,smb,East,web,2024-05-14
C06595,Customer 6595,smb,East,web,2024-12-12
C06596,Customer 6596,consumer,South,web,2023-06-30
C06597,Customer 6597,consumer,North,referral,2024-01-24
C06598,Customer 6598,consumer,North,store,2024-10-03
C06599,Customer 6599,smb,East,store,2024-09-24
C06600,Customer 6600,consumer,North,store,2023-07-06
C06601,Customer 6601,consumer,West,web,2024-11-04
C06602,Customer 6602,consumer,West,referral,2024-09-15
C06603,Customer 6603,consumer,West,web,2024-04-12
C06604,Customer 6604,smb,West,store,2024-04-01
C06605,Customer 6605,consumer,South,web,2023-05-14
C06606,Customer 6606,consumer,North,referral,2024-11-28
C06607,Customer 6607,consumer,South,store,2023-06-24
C06608,Customer 6608,consumer,East,referral,2023-09-18
C06609,Customer 6609,smb,East,web,2023-11-13
C06610,Customer 6610,consumer,South,web,2023-09-26
C06611,Customer 6611,smb,East,web,2024-04-14
C06612,Customer 6612,smb,South,store,2023-08-12
C06613,Customer 6613,consumer,South,store,2023-09-09
C06614,Customer 6614,consumer,South,web,2023-03-05
C06615,Customer 6615,consumer,East,web,2024-04-08
C06616,Customer 6616,smb,North,web,2023-05-04
C06617,Customer 6617,consumer,West,store,2024-08-04
C06618,Customer 6618,consumer,East,web,2023-08-26
C06619,Customer 6619,consumer,South,store,2023-03-16
C06620,Customer 6620,smb,East,web,2024-03-17
C06621,Customer 6621,consumer,North,web,2024-05-14
C06622,Customer 6622,consumer,East,referral,2024-06-05
C06623,Customer 6623,consumer,East,web,2023-09-25
C06624,Customer 6624,consumer,North,web,2024-05-01
C06625,Customer 6625,smb,East,web,2024-08-22
C06626,Customer 6626,consumer,East,web,2023-02-19
C06627,Customer 6627,smb,East,store,2024-10-16
C06628,Customer 6628,consumer,West,web,2023-02-28
C06629,Customer 6629,consumer,South,store,2024-03-29
C06630,Customer 6630,consumer,West,web,2024-12-23
C06631,Customer 6631,consumer,North,store,2023-03-13
C06632,Customer 6632,consumer,South,store,2023-07-09
C06633,Customer 6633,consumer,West,referral,2024-07-15
C06634,Customer 6634,consumer,South,referral,2024-12-17
C06635,Customer 6635,consumer,East,web,2024-07-19
C06636,Customer 6636,consumer,West,web,2023-06-05
C06637,Customer 6637,smb,West,store,2024-07-16
C06638,Customer 6638,consumer,East,web,2024-11-03
C06639,Customer 6639,consumer,South,web,2024-10-02
C06640,Customer 6640,consumer,East,web,2023-03-26
C06641,Customer 6641,smb,East,web,2023-03-10
C06642,Customer 6642,smb,South,web,2024-01-20
C06643,Customer 6643,consumer,South,web,2024-01-08
C06644,Customer 6644,smb,East,web,2023-02-24
C06645,Customer 6645,consumer,South,store,2023-03-26
C06646,Customer 6646,consumer,East,web,2024-08-14
C06647,Customer 6647,smb,North,referral,2024-09-13
C06648,Customer 6648,smb,East,web,2023-11-13
C06649,Customer 6649,consumer,South,store,2023-06-13
C06650,Customer 6650,smb,East,web,2024-09-06
C06651,Customer 6651,consumer,West,web,2024-09-16
C06652,Customer 6652,smb,East,web,2023-09-09
C06653,Customer 6653,consumer,East,web,2023-06-01
C06654,Customer 6654,consumer,South,store,2023-12-02
C06655,Customer 6655,consumer,East,store,2024-01-03
C06656,Customer 6656,consumer,South,web,2024-08-22
C06657,Customer 6657,consumer,South,web,2023-04-10
C06658,Customer 6658,consumer,South,web,2023-04-30
C06659,Customer 6659,consumer,West,web,2024-01-20
C06660,Customer 6660,consumer,North,web,2023-10-30
C06661,Customer 6661,consumer,South,referral,2024-12-16
C06662,Customer 6662,consumer,South,web,2023-05-29
C06663,Customer 6663,consumer,East,store,2023-07-20
C06664,Customer 6664,smb,East,store,2023-01-03
C06665,Customer 6665,smb,West,store,2024-02-04
C06666,Customer 6666,smb,East,web,2023-03-09
C06667,Customer 6667,consumer,West,store,2023-06-03
C06668,Customer 6668,smb,East,store,2024-05-08
C06669,Customer 6669,consumer,East,web,2023-07-01
C06670,Customer 6670,consumer,East,web,2024-06-08
C06671,Customer 6671,consumer,East,referral,2023-07-08
C06672,Customer 6672,smb,North,store,2023-01-20
C06673,Customer 6673,consumer,West,web,2023-10-10
C06674,Customer 6674,consumer,South,web,2023-01-10
C06675,Customer 6675,consumer,West,web,2024-11-30
C06676,Customer 6676,smb,West,web,2024-06-14
C06677,Customer 6677,consumer,West,web,2024-10-16
C06678,Customer 6678,consumer,South,web,2024-09-06
C06679,Customer 6679,consumer,East,store,2023-10-30
C06680,Customer 6680,consumer,North,store,2023-08-29
C06681,Customer 6681,consumer,East,store,2023-06-01
C06682,Customer 6682,consumer,West,web,2023-12-03
C06683,Customer 6683,smb,South,store,2023-07-07
C06684,Customer 6684,consumer,West,web,2024-04-08
C06685,Customer 6685,consumer,South,web,2024-12-22
C06686,Customer 6686,consumer,West,referral,2023-06-26
C06687,Customer 6687,consumer,East,web,2024-12-06
C06688,Customer 6688,consumer,South,web,2023-06-26
C06689,Customer 6689,consumer,North,web,2024-02-19
C06690,Customer 6690,consumer,East,web,2024-07-31
C06691,Customer 6691,smb,South,store,2023-11-06
C06692,Customer 6692,consumer,West,referral,2023-01-02
C06693,Customer 6693,consumer,South,store,2023-11-13
C06694,Customer 6694,smb,South,store,2024-05-23
C06695,Customer 6695,consumer,West,store,2024-07-25
C06696,Customer 6696,smb,East,store,2024-01-03
C06697,Customer 6697,consumer,West,web,2024-07-08
C06698,Customer 6698,consumer,East,referral,2024-08-27
C06699,Customer 6699,smb,West,web,2023-08-14
C06700,Customer 6700,consumer,East,referral,2024-04-24
C06701,Customer 6701,consumer,North,web,2023-03-04
C06702,Customer 6702,smb,West,store,2023-10-07
C06703,Customer 6703,consumer,East,store,2023-01-14
C06704,Customer 6704,consumer,East,referral,2023-01-28
C06705,Customer 6705,consumer,North,store,2023-05-22
C06706,Customer 6706,smb,East,web,2024-09-11
C06707,Customer 6707,smb,East,web,2024-08-12
C06708,Customer 6708,consumer,East,web,2024-04-17
C06709,Customer 6709,consumer,West,web,2024-06-07
C06710,Customer 6710,smb,West,web,2023-07-03
C06711,Customer 6711,consumer,East,web,2023-11-13
C06712,Customer 6712,consumer,West,web,2023-12-27
C06713,Customer 6713,smb,East,referral,2024-03-20
C06714,Customer 6714,smb,East,referral,2023-10-23
C06715,Customer 6715,smb,East,web,2024-02-08
C06716,Customer 6716,consumer,West,web,2023-09-20
C06717,Customer 6717,consumer,North,web,2024-01-12
C06718,Customer 6718,consumer,North,web,2024-08-07
C06719,Customer 6719,consumer,West,web,2023-03-09
C06720,Customer 6720,consumer,East,web,2024-04-15
C06721,Customer 6721,smb,East,web,2023-02-16
C06722,Customer 6722,consumer,West,web,2023-02-27
C06723,Customer 6723,smb,East,web,2023-01-24
C06724,Customer 6724,consumer,West,web,2023-10-17
C06725,Customer 6725,consumer,North,store,2024-03-19
C06726,Customer 6726,consumer,North,store,2024-02-07
C06727,Customer 6727,consumer,East,web,2023-01-24
C06728,Customer 6728,consumer,East,web,2023-03-05
C06729,Customer 6729,enterprise,North,web,2024-10-21
C06730,Customer 6730,smb,North,web,2024-09-19
C06731,Customer 6731,consumer,North,web,2024-09-01
C06732,Customer 6732,consumer,West,web,2023-08-27
C06733,Customer 6733,smb,West,web,2023-10-10
C06734,Customer 6734,consumer,South,web,2024-03-17
C06735,Customer 6735,consumer,East,store,2023-10-27
C06736,Customer 6736,consumer,West,web,2023-04-03
C06737,Customer 6737,smb,West,web,2024-07-30
C06738,Customer 6738,consumer,North,web,2024-01-10
C06739,Customer 6739,consumer,North,web,2024-11-16
C06740,Customer 6740,smb,East,store,2023-11-06
C06741,Customer 6741,consumer,North,store,2023-06-16
C06742,Customer 6742,consumer,East,web,2023-01-07
C06743,Customer 6743,consumer,South,store,2023-02-12
C06744,Customer 6744,smb,East,store,2023-12-06
C06745,Customer 6745,consumer,West,web,2023-06-02
C06746,Customer 6746,enterprise,East,web,2023-02-12
C06747,Customer 6747,consumer,East,store,2024-12-25
C06748,Customer 6748,consumer,East,web,2023-07-20
