order_id,customer_id,order_date,total,channel,region
O024530,C01072,2023-01-19,276.34,web,South
O024531,C07499,2023-05-19,375.28,store,West
O024532,C07026,2023-12-17,324.18,store,North
O024533,C05041,2023-04-14,491.65,store,East
O024534,C04330,2023-07-18,171.38,store,West
O024535,C01197,2024-08-27,97.95,web,South
O024536,C00681,2023-12-02,110.37,referral,West
O024537,C00713,2024-08-23,170.83,web,South
O024538,C03931,2023-12-08,308.87,web,South
O024539,C03548,2023-09-25,398.02,web,North
O024540,C06975,2024-03-26,67.06,store,West
O024541,C02641,2024-03-21,484.53,store,East
O024542,C00859,2023-10-17,208.99,store,East
O024543,C06889,2023-06-21,420.81,store,North
O024544,C02330,2024-02-07,351.97,store,North
O024545,C01065,2024-11-20,316.32,store,East
O024546,C05013,2024-09-02,88.73,store,South
O024547,C01646,2023-01-04,452.89,store,South
O024548,C04186,2023-01-11,219.91,web,South
O024549,C05649,2023-07-10,451.5,referral,East
O024550,C04693,2024-11-23,135.88,store,East
O024551,C04550,2023-08-20,485.17,referral,North
O024552,C07735,2024-03-10,330.09,store,East
O024553,C06749,2023-05-10,1014.49,web,West
O024554,C01913,2023-12-27,520.42,store,West
O024555,C04102,2024-07-29,318.5,web,West
O024556,C02027,2024-09-27,193.73,web,North
O024557,C05438,2024-08-25,384.01,store,South
O024558,C07217,2024-04-08,456.29,store,North
O024559,C05284,2024-10-16,372.66,store,West
O024560,C05137,2023-07-06,261.8,referral,North
O024561,C04392,2024-05-01,425.97,web,North
O024562,C03919,2023-12-03,274.64,store,West
O024563,C03308,2023-10-01,247.75,web,West
O024564,C01914,2024-01-06,349.11,referral,East
O024565,C05201,2024-06-25,153.39,web,West
O024566,C01779,2024-06-25,264.01,web,East
O024567,C00859,2024-12-21,68.23,store,East
O024568,C04305,2024-06-04,493.01,store,North
O024569,C02291,2024-12-02,482.67,referral,East
O024570,C07902,2024-02-09,493.6,referral,West
O024571,C00025,2024-05-10,445.38,store,West
O024572,C01823,2023-02-05,455.49,store,South
O024573,C04698,2024-12-09,88.53,store,South
O024574,C06937,2024-08-17,145.67,web,South
O024575,C05119,2023-08-10,350.41,web,North
O024576,C05073,2024-12-24,141.11,web,West
O024577,C05205,2024-02-17,72.17,web,East
O024578,C07921,2024-06-30,233.76,store,North
O024579,C05965,2024-05-25,467.75,store,South
O024580,C02300,2023-12-29,498.12,store,South
O024581,C02433,2024-11-09,269.65,web,East
O024582,C04373,2024-09-07,324.67,store,East
O024583,C06347,2024-11-17,206.03,web,West
O024584,C05091,2023-12-28,176.91,store,West
O024585,C04590,2023-07-25,468.24,web,South
O024586,C05495,2023-12-25,373.71,store,South
O024587,C03093,2023-02-24,149.61,web,West
O024588,C01435,2024-05-10,161.42,web,West
O024589,C00874,2024-06-11,373.45,store,West
O024590,C06541,2024-01-02,229.07,store,East
O024591,C05608,2023-02-12,272.7,store,South
O024592,C05948,2024-04-08,414.26,web,East
O024593,C01826,2023-03-23,359.52,store,South
O024594,C02630,2024-04-01,475.71,store,East
O024595,C02489,2024-07-08,423.43,store,East
O024596,C00933,2024-02-27,422.06,web,West
O024597,C07530,2023-12-20,298.97,store,East
O024598,C06757,2024-04-01,169.08,store,East
O024599,C03040,2023-03-27,190.85,web,South
O024600,C02576,2024-12-04,385.22,store,North
O024601,C03430,2023-01-01,223.23,store,East
O024602,C05484,2023-11-15,265.61,store,West
O024603,C02067,2024-03-02,351.86,web,South
O024604,C04984,2023-07-24,236.09,store,North
O024605,C05835,2023-06-22,245.66,store,East
O024606,C00865,2024-12-10,206.01,web,West
O024607,C04400,2023-04-26,254.24,store,West
O024608,C03302,2024-08-18,881.1,store,West
O024609,C00176,2024-08-27,317.58,web,West
O024610,C03701,2024-01-24,80.09,store,West
O024611,C04422,2023-10-05,95.39,store,East
O024612,C06600,2024-03-12,55.9,store,North
O024613,C04102,2023-12-25,141.35,web,West
O024614,C07998,2023-02-08,150.53,web,South
O024615,C07049,2024-10-24,82.38,web,East
O024616,C05839,2023-03-08,360.38,web,East
O024617,C06181,2023-02-22,364.77,referral,West
O024618,C03293,2023-08-22,288.02,store,East
O024619,C04262,2024-02-02,340.5,store,East
O024620,C03595,2023-04-28,451.1,web,North
O024621,C01149,2023-04-18,154.87,web,East
O024622,C05070,2023-07-21,253.96,store,South
O024623,C06175,2024-04-08,234.5,store,North
O024624,C02793,2023-11-07,420.03,store,South
O024625,C02362,2024-11-14,188.3,store,North
O024626,C00427,2023-01-06,218.34,web,West
O024627,C02850,2024-02-10,136.3,store,West
O024628,C04199,2024-06-23,64.22,store,West
O024629,C00899,2024-05-30,451.01,referral,West
O024630,C05953,2023-03-20,413.03,store,North
O024631,C06922,2024-02-03,408.98,store,North
O024632,C05156,2023-07-20,167.93,web,West
O024633,C06713,2023-10-22,111.09,referral,East
O024634,C05955,2023-10-22,320.3,web,North
O024635,C01986,2024-09-24,262.71,web,East
O024636,C03518,2024-02-12,160.33,web,West
O024637,C03559,2023-10-04,399.19,store,West
O024638,C01107,2024-09-04,116.18,store,West
O024639,C05974,2023-09-25,420.01,referral,North
O024640,C00261,2024-12-25,471.92,web,West
O024641,C03536,2023-03-27,384.21,web,North
O024642,C03217,2023-01-30,352.54,store,East
O024643,C04801,2024-07-08,207.87,web,East
O024644,C04303,2024-04-10,126.04,store,East
O024645,C00625,2024-12-25,149.66,web,West
O024646,C03939,2024-02-10,206.98,web,West
O024647,C03526,2023-03-04,255.63,store,South
O024648,C00131,2023-05-17,459.01,store,South
O024649,C07756,2024-05-03,245.12,web,South
O024650,C07513,2023-09-25,459.13,web,North
O024651,C02223,2024-04-24,158.6,store,North
O024652,C01920,2024-10-20,416.07,store,East
O024653,C05376,2023-03-21,336.64,store,East
O024654,C00447,2023-03-12,138.59,store,East
O024655,C01003,2023-12-03,107.21,store,South
O024656,C04846,2023-02-16,51.75,referral,West
O024657,C03251,2024-02-17,202.6,store,East
O024658,C02378,2023-05-09,162.38,web,East
O024659,C00379,2024-10-16,475.27,web,East
O024660,C01679,2023-11-01,384.57,store,East
O024661,C02805,2024-02-11,88.45,web,North
O024662,C02785,2023-12-04,374.71,store,South
O024663,C04423,2024-12-16,168.37,web,West
O024664,C00141,2024-05-22,844.18,web,West
O024665,C03343,2023-03-04,255.01,store,East
O024666,C05831,2023-11-06,147.64,web,East
O024667,C07037,2024-12-06,427.91,store,East
O024668,C00066,2024-09-01,482.26,store,West
O024669,C02000,2024-03-27,269.98,store,West
O024670,C03098,2024-12-15,234.24,store,South
O024671,C06017,2023-07-19,341.83,store,North
O024672,C00567,2024-07-25,159.79,web,North
O024673,C02112,2023-10-07,471.42,web,West
O024674,C05963,2024-01-13,338.91,web,North
O024675,C00706,2024-05-10,381.45,web,East
O024676,C06472,2024-04-14,403.82,store,North
O024677,C02175,2024-10-16,410.14,store,West
O024678,C02353,2023-12-09,386.23,store,West
O024679,C05451,2024-03-07,177.05,store,South
O024680,C04313,2023-11-22,347.9,web,East
O024681,C05160,2024-08-18,323.59,web,West
O024682,C04907,2023-11-26,462.76,store,East
O024683,C04366,2024-06-29,384.92,store,West
O024684,C05617,2024-08-08,301.75,web,West
O024685,C07955,2024-01-30,465.25,web,West
O024686,C02081,2024-07-06,437.95,web,East
O024687,C01243,2024-02-25,182.03,web,South
O024688,C04107,2024-02-02,465.92,store,South
O024689,C00136,2024-11-21,258.85,web,West
O024690,C02811,2023-08-02,173.66,store,East
O024691,C03673,2023-12-22,126.17,store,West
O024692,C02587,2024-11-25,358.1,store,West
O024693,C01483,2024-11-01,339.89,store,East
O024694,C06419,2023-01-13,319.4,web,North
O024695,C04480,2023-02-16,421.47,web,West
O024696,C03291,2023-04-15,492.14,store,East
O024697,C04507,2023-09-25,109.53,store,South
O024698,C02270,2024-05-08,421.96,store,East
O024699,C01158,2024-02-22,373.63,store,East
O024700,C05302,2023-08-06,257.6,store,West
O024701,C05460,2024-11-18,423.4,store,West
O024702,C07864,2023-07-06,330.47,web,West
O024703,C04797,2023-03-12,375.29,referral,South
O024704,C05313,2024-06-10,273.28,referral,West
O024705,C01941,2023-01-14,164.25,store,North
O024706,C01355,2024-01-25,374.2,web,West
O024707,C02273,2024-02-08,107.64,store,North
O024708,C00923,2023-10-17,137.03,store,East
O024709,C01463,2023-05-12,319.79,store,South
O024710,C04547,2023-03-15,253.0,store,East
O024711,C00560,2024-02-26,323.65,store,South
O024712,C07173,2023-07-24,413.9,store,South
O024713,C07321,2024-02-19,407.81,store,South
O024714,C02710,2023-09-12,311.82,web,West
O024715,C01211,2024-10-08,439.22,store,North
O024716,C04052,2024-07-08,197.22,store,East
O024717,C06209,2024-01-27,286.58,web,North
O024718,C00127,2024-12-05,340.33,store,West
O024719,C01343,2024-12-08,250.26,store,South
O024720,C03945,2024-02-08,463.91,web,North
O024721,C07688,2023-04-24,491.86,web,West
O024722,C02725,2023-07-03,52.46,web,South
O024723,C02273,2023-12-03,415.69,store,North
O024724,C00284,2024-08-06,498.71,web,East
O024725,C06856,2023-03-17,440.23,store,North
O024726,C00447,2023-03-30,448.03,store,East
O024727,C00695,2023-03-25,444.79,store,East
O024728,C06627,2024-05-19,85.91,store,East
O024729,C04198,2023-09-06,127.11,web,West
O024730,C00978,2023-08-18,204.29,referral,South
O024731,C05862,2023-03-24,144.07,store,West
O024732,C07871,2023-05-17,291.33,web,East
O024733,C02066,2024-05-06,167.49,store,South
O024734,C06042,2024-01-31,122.92,store,West
O024735,C02802,2024-12-11,134.57,store,South
O024736,C03224,2024-10-01,384.56,referral,North
O024737,C02028,2024-11-29,131.73,store,North
O024738,C04670,2023-01-08,274.02,web,West
O024739,C06254,2023-10-21,452.64,store,South
O024740,C00458,2023-05-09,293.9,store,East
O024741,C07890,2023-04-01,138.21,web,North
O024742,C07952,2023-08-14,241.18,store,West
O024743,C01631,2024-01-13,366.08,store,West
O024744,C06786,2024-01-01,286.22,web,South
O024745,C04333,2024-12-19,394.86,store,North
O024746,C04661,2024-04-03,93.07,store,West
O024747,C04674,2023-05-12,202.92,web,West
O024748,C00028,2023-08-14,121.54,store,West
O024749,C00828,2023-07-24,471.62,web,East
O024750,C01079,2023-01-02,148.96,store,South
O024751,C02087,2023-02-02,409.28,web,South
O024752,C04044,2024-07-29,136.23,web,East
O024753,C04466,2024-05-20,454.13,web,West
O024754,C03563,2024-01-05,91.2,web,North
O024755,C00693,2023-06-21,184.44,store,West
O024756,C06575,2024-04-25,109.29,web,East
O024757,C02306,2024-10-24,195.94,store,South
O024758,C03206,2023-11-06,284.34,store,North
O024759,C01580,2024-11-26,486.71,store,West
O024760,C01501,2024-02-29,192.77,web,East
O024761,C05495,2023-12-01,162.66,store,South
O024762,C05501,2023-01-08,338.73,web,West
O024763,C01645,2023-01-27,197.01,referral,East
O024764,C00247,2024-10-24,193.64,web,West
O024765,C05639,2024-09-20,482.12,store,East
O024766,C01414,2023-12-22,147.7,web,West
O024767,C07515,2023-09-17,105.72,web,East
O024768,C04756,2024-08-12,457.64,web,South
O024769,C06619,2023-09-12,335.12,store,South
O024770,C05449,2024-08-18,339.8,store,South
O024771,C03621,2024-09-09,364.0,store,East
O024772,C01192,2024-07-08,232.1,store,West
O024773,C03986,2023-05-01,284.22,store,East
O024774,C01495,2023-05-26,392.31,web,East
O024775,C00905,2024-08-17,300.73,store,East
O024776,C04430,2024-05-31,316.53,web,East
O024777,C03189,2024-07-01,476.65,web,West
O024778,C07745,2024-05-25,233.81,web,East
O024779,C03800,2023-07-10,188.72,web,East
O024780,C07347,2024-07-29,97.92,web,East
O024781,C07182,2024-08-30,93.14,web,West
O024782,C02924,2024-08-15,247.92,web,West
O024783,C03495,2023-02-22,190.77,web,East
O024784,C01770,2023-01-20,283.43,store,West
O024785,C01955,2023-11-02,177.87,store,West
O024786,C03372,2024-12-28,356.98,store,West
O024787,C03896,2024-05-11,51.84,store,West
O024788,C02401,2023-09-22,54.95,store,West
O024789,C05163,2023-05-24,94.75,store,East
O024790,C01357,2023-02-14,61.58,web,South
O024791,C00001,2024-06-22,180.25,web,South
O024792,C00973,2023-05-03,435.61,store,West
O024793,C03063,2024-03-30,117.6,store,North
O024794,C03025,2023-03-26,422.42,web,East
O024795,C00122,2024-03-24,299.74,store,East
O024796,C03245,2024-12-20,108.69,referral,West
O024797,C02749,2023-04-30,453.74,web,East
O024798,C01360,2024-09-20,282.12,store,South
O024799,C07988,2023-02-01,306.29,store,East
O024800,C06397,2023-11-29,295.4,store,North
O024801,C05163,2024-06-05,433.03,store,East
O024802,C02959,2023-10-27,412.32,web,East
O024803,C05402,2024-07-18,96.95,store,South
O024804,C07082,2023-03-27,329.41,store,East
O024805,C07659,2023-10-20,486.9,store,West
O024806,C05895,2024-07-12,353.4,store,East
O024807,C01281,2024-09-28,436.12,web,East
O024808,C03888,2024-04-26,146.04,store,West
O024809,C06355,2024-04-26,351.62,store,West
O024810,C07731,2024-12-29,353.08,store,South
O024811,C03276,2023-05-09,91.65,web,East
O024812,C07392,2024-06-18,222.98,web,South
O024813,C07274,2023-12-25,228.51,store,South
O024814,C05362,2023-09-25,386.46,web,East
O024815,C04935,2023-11-23,301.54,web,South
O024816,C04891,2023-02-27,125.77,store,South
O024817,C07983,2024-10-19,204.25,store,North
O024818,C06334,2024-08-18,67.28,store,West
O024819,C07731,2023-08-27,204.1,store,South
O024820,C00066,2024-05-19,64.8,store,West
O024821,C04757,2024-07-25,493.04,web,East
O024822,C04735,2023-11-20,408.5,web,West
O024823,C00439,2023-05-05,481.36,store,East
O024824,C04614,2024-12-18,251.23,store,West
O024825,C02655,2023-05-07,214.28,store,East
O024826,C04333,2024-11-22,490.62,store,North
O024827,C06059,2023-06-01,435.52,web,East
O024828,C05115,2023-05-22,362.46,web,East
O024829,C00637,2024-12-01,212.73,store,South
O024830,C00866,2024-03-26,159.41,store,South
O024831,C03145,2024-03-25,271.55,web,West
O024832,C00074,2023-04-27,155.63,store,South
O024833,C06107,2023-10-15,129.61,web,East
O024834,C03468,2023-06-24,194.07,web,South
O024835,C04200,2024-07-25,100.53,referral,South
O024836,C07394,2023-12-28,274.04,store,South
O024837,C00626,2024-10-12,412.64,web,East
O024838,C00539,2024-07-21,476.52,store,East
O024839,C02323,2024-09-03,238.99,store,North
O024840,C02093,2024-12-23,482.98,web,East
O024841,C06424,2024-11-03,368.48,web,West
O024842,C01589,2024-03-18,76.42,web,East
O024843,C04448,2023-05-02,239.23,web,North
O024844,C05491,2024-12-14,481.93,store,North
O024845,C04404,2023-02-18,160.92,store,West
O024846,C05919,2024-04-01,90.17,store,North
O024847,C01929,2023-04-14,180.08,web,South
O024848,C02069,2023-12-02,321.5,store,East
O024849,C00853,2023-08-16,420.53,store,West
O024850,C05753,2023-06-30,269.02,store,West
O024851,C03670,2024-10-30,332.42,store,West
O024852,C02071,2024-04-14,450.15,store,North
O024853,C05908,2024-09-15,331.29,web,West
O024854,C02222,2024-10-28,288.95,store,South
O024855,C07093,2023-01-20,76.21,web,East
O024856,C07338,2023-11-14,350.35,store,West
O024857,C07092,2024-10-30,295.85,web,East
O024858,C07787,2024-04-14,423.66,store,West
O024859,C06680,2024-09-10,286.46,store,North
O024860,C04580,2024-01-17,177.11,store,West
O024861,C07480,2024-07-17,130.01,store,West
O024862,C03576,2023-07-24,359.11,web,West
O024863,C07959,2023-06-04,253.46,store,East
O024864,C01658,2024-05-19,344.95,referral,West
O024865,C01741,2024-09-16,423.01,web,West
O024866,C00964,2024-09-02,195.53,store,West
O024867,C01676,2023-09-11,333.13,web,East
O024868,C07018,2024-03-11,468.34,web,South
O024869,C00598,2024-09-23,144.93,store,East
O024870,C02160,2024-07-18,435.84,store,South
O024871,C00734,2023-10-07,131.76,store,East
O024872,C07393,2024-04-13,212.19,store,West
O024873,C05647,2023-06-11,243.14,store,South
O024874,C03825,2024-09-22,320.7,web,South
O024875,C02639,2024-11-02,129.44,store,South
O024876,C02732,2024-07-31,269.82,store,North
O024877,C01372,2024-05-25,474.28,web,West
O024878,C06007,2023-10-13,202.01,store,East
O024879,C00905,2024-05-03,149.83,store,East
O024880,C04410,2023-12-05,71.19,web,North
O024881,C01955,2024-10-13,902.07,store,West
O024882,C00017,2024-11-11,276.62,referral,East
O024883,C04537,2024-06-28,287.72,web,South
O024884,C04749,2023-06-02,489.38,web,West
O024885,C01221,2023-06-06,399.55,web,West
O024886,C07497,2024-02-07,427.02,store,East
O024887,C03335,2024-01-17,127.9,store,West
O024888,C01161,2024-10-01,255.74,web,North
O024889,C07127,2023-06-09,344.49,web,East
O024890,C06616,2023-06-14,432.55,web,North
O024891,C03165,2024-01-28,375.39,store,East
O024892,C03591,2023-10-20,331.54,store,East
O024893,C07307,2023-10-04,57.83,referral,East
O024894,C04540,2024-07-08,301.93,store,West
O024895,C03783,2024-11-01,215.74,web,South
O024896,C02778,2024-11-15,485.46,store,South
O024897,C06561,2023-09-13,196.97,store,South
O024898,C07206,2024-02-29,96.57,store,East
O024899,C07492,2024-03-08,115.1,store,West
O024900,C03988,2024-04-04,360.82,store,West
O024901,C01162,2024-01-15,235.59,store,East
O024902,C07198,2024-10-05,228.43,store,North
O024903,C07332,2023-08-03,220.93,store,North
O024904,C02606,2023-03-11,481.79,store,West
O024905,C02915,2024-01-10,114.97,store,North
O024906,C01595,2023-05-21,429.49,store,West
O024907,C02057,2024-03-24,434.98,store,East
O024908,C03976,2024-02-22,346.41,store,North
O024909,C07119,2023-07-31,168.94,store,West
O024910,C03488,2023-07-03,329.35,web,East
O024911,C06367,2024-03-20,81.18,store,North
O024912,C06761,2024-03-29,469.79,store,East
O024913,C04476,2024-01-03,350.36,store,East
O024914,C01299,2023-04-28,114.39,store,North
O024915,C07210,2024-05-15,400.63,store,West
O024916,C02064,2024-10-17,190.8,referral,West
O024917,C05493,2023-12-03,68.09,store,West
O024918,C07008,2023-11-24,154.13,referral,East
O024919,C06497,2024-11-03,342.41,store,South
O024920,C06537,2023-07-28,343.31,web,East
O024921,C07927,2024-09-06,479.81,web,West
O024922,C00194,2024-02-28,219.54,store,West
O024923,C01771,2024-07-30,401.25,store,South
O024924,C04164,2023-02-23,267.55,store,West
O024925,C03871,2024-10-31,386.43,store,North
O024926,C05809,2023-10-09,276.08,web,West
O024927,C04244,2024-05-31,260.5,store,North
O024928,C07827,2023-07-14,222.68,store,West
O024929,C01161,2024-01-19,65.89,web,North
O024930,C06417,2023-06-09,429.65,referral,South
O024931,C03487,2024-10-20,334.11,referral,East
O024932,C00559,2024-10-31,266.12,store,South
O024933,C00894,2024-03-18,296.86,store,East
O024934,C07993,2024-09-04,139.01,web,North
O024935,C03953,2023-10-14,1061.08,store,West
O024936,C06039,2024-02-26,171.19,web,East
O024937,C07503,2023-07-30,50.3,store,East
O024938,C01570,2023-08-30,319.07,store,South
O024939,C01331,2024-07-30,420.39,store,South
O024940,C04793,2023-04-17,333.53,store,South
O024941,C01257,2023-01-06,176.79,web,West
O024942,C06981,2024-03-10,237.56,store,West
O024943,C04654,2023-06-05,368.21,web,East
O024944,C06715,2023-07-14,357.45,web,East
O024945,C00615,2023-04-19,256.28,web,West
O024946,C03483,2023-12-14,52.41,store,East
O024947,C02146,2023-04-19,301.64,web,South
O024948,C05026,2023-05-28,247.81,store,West
O024949,C02914,2024-03-01,190.85,store,North
O024950,C06982,2024-06-10,373.42,store,East
O024951,C04017,2023-11-17,228.98,store,West
O024952,C02159,2023-06-03,295.98,web,North
O024953,C03397,2024-01-05,128.68,store,South
O024954,C02389,2024-04-27,113.25,store,North
O024955,C07496,2024-12-23,260.99,web,South
O024956,C03830,2023-02-15,115.65,store,West
O024957,C05452,2024-09-27,466.09,store,East
O024958,C02301,2024-03-17,289.6,store,North
O024959,C01515,2024-11-24,298.48,store,East
O024960,C00406,2023-06-01,362.12,store,West
O024961,C01702,2024-06-15,279.89,web,West
O024962,C00053,2023-09-07,334.02,store,North
O024963,C04863,2024-03-11,162.04,web,East
O024964,C02750,2023-03-26,148.72,store,West
O024965,C00905,2023-02-11,79.13,store,East
O024966,C04897,2023-01-04,255.2,store,East
O024967,C04292,2023-03-11,244.3,store,East
O024968,C02826,2024-09-10,456.75,store,East
O024969,C00044,2024-04-20,110.43,store,South
O024970,C03830,2023-10-09,329.78,store,West
O024971,C03813,2024-09-11,161.19,store,West
O024972,C06980,2023-11-17,412.53,store,South
O024973,C00971,2024-05-06,119.06,web,West
O024974,C02630,2023-04-05,83.07,store,East
O024975,C04212,2024-01-19,207.07,web,East
O024976,C03085,2024-06-29,404.28,referral,South
O024977,C01553,2023-11-23,142.51,web,South
O024978,C07976,2024-05-04,178.45,store,North
O024979,C00555,2023-04-01,341.83,referral,East
O024980,C06068,2023-01-28,209.3,store,East
O024981,C03860,2023-12-05,339.79,store,South
O024982,C06851,2024-05-13,379.07,store,South
O024983,C05113,2024-07-05,159.52,store,West
O024984,C00741,2023-09-24,251.07,web,East
O024985,C02769,2024-11-27,166.37,store,East
O024986,C05140,2024-08-04,376.03,web,West
O024987,C03465,2024-10-17,279.47,store,South
O024988,C03793,2024-05-23,81.57,web,North
O024989,C01352,2024-06-26,387.28,store,East
O024990,C07800,2023-06-03,405.49,store,West
O024991,C06219,2023-05-02,176.66,store,West
O024992,C07317,2024-07-29,332.26,store,West
O024993,C04770,2023-01-31,476.57,web,East
O024994,C02747,2024-01-14,206.73,web,North
O024995,C01527,2024-04-15,441.36,store,North
O024996,C07877,2024-11-11,481.3,web,West
O024997,C01988,2023-10-08,269.95,store,West
O024998,C06942,2024-08-17,156.54,web,West
O024999,C00998,2024-05-10,118.98,store,North
O025000,C02538,2024-09-03,275.72,store,West
O025001,C01941,2023-06-20,455.6,store,North
O025002,C00971,2023-02-06,345.17,web,West
O025003,C04422,2024-11-15,397.19,store,East
O025004,C07002,2024-11-03,248.87,web,South
O025005,C07007,2024-01-20,192.34,web,West
O025006,C02340,2023-05-13,488.93,web,North
O025007,C04839,2023-07-09,143.78,store,West
O025008,C01907,2023-11-19,471.03,web,South
O025009,C06619,2023-06-15,448.76,store,South
O025010,C06812,2023-08-13,103.57,web,East
O025011,C05930,2024-06-11,181.58,web,East
O025012,C05105,2023-09-30,426.51,web,South
O025013,C06668,2024-12-17,188.05,store,East
O025014,C05857,2023-08-23,300.89,web,West
O025015,C00300,2024-08-14,305.84,store,South
O025016,C06844,2024-08-22,377.45,store,East
O025017,C01642,2023-12-25,474.31,web,East
O025018,C04754,2024-06-10,57.96,store,West
O025019,C02776,2023-06-01,469.95,store,West
O025020,C02657,2023-05-07,424.97,store,East
O025021,C04049,2024-07-22,103.63,web,South
O025022,C05818,2024-04-03,354.53,web,East
O025023,C06135,2023-10-02,352.42,web,South
O025024,C05944,2023-11-08,174.99,web,West
O025025,C01956,2024-03-29,397.35,store,East
O025026,C07333,2024-06-16,442.47,store,East
O025027,C07574,2023-02-26,161.4,web,West
O025028,C01982,2023-09-05,424.0,web,East
O025029,C07816,2023-07-02,392.09,referral,South
O025030,C06379,2024-03-26,84.58,store,East
O025031,C04301,2023-04-27,358.31,store,North
O025032,C07317,2024-05-01,121.56,store,West
O025033,C06612,2024-05-28,140.24,store,South
O025034,C03355,2024-10-27,101.0,store,South
O025035,C06894,2023-01-25,377.72,web,South
O025036,C06181,2024-07-10,472.37,referral,West
O025037,C03289,2024-04-13,180.28,store,East
O025038,C02679,2024-04-19,277.2,store,West
O025039,C03975,2023-06-15,273.27,store,West
O025040,C02080,2023-08-18,53.16,store,North
O025041,C06224,2024-07-20,189.82,store,East
O025042,C00924,2023-06-04,147.41,store,South
O025043,C01112,2024-12-25,53.18,store,East
O025044,C06071,2023-06-26,111.89,web,East
O025045,C02032,2024-10-15,303.31,store,North
O025046,C05124,2024-09-17,362.28,store,East
O025047,C01032,2023-06-29,499.47,web,South
O025048,C07766,2024-08-25,368.39,store,West
O025049,C06913,2024-02-05,90.63,store,South
O025050,C01097,2023-02-14,249.69,store,West
O025051,C00832,2024-11-16,349.38,web,East
O025052,C00750,2023-07-19,272.37,web,West
O025053,C00746,2023-10-25,190.55,web,East
O025054,C03924,2023-10-31,74.77,store,North
O025055,C00352,2023-05-14,232.38,store,West
O025056,C00600,2023-09-09,202.68,store,South
O025057,C07785,2023-01-02,437.01,web,East
O025058,C07925,2023-05-16,127.08,web,West
O025059,C04091,2023-10-16,484.84,store,West
O025060,C01478,2024-06-02,426.3,store,North
O025061,C02113,2023-11-10,166.51,web,South
O025062,C07317,2023-10-02,65.65,store,West
O025063,C05727,2024-09-21,261.2,store,North
O025064,C07036,2024-04-17,340.73,store,South
O025065,C01002,2024-07-26,187.77,store,East
O025066,C05067,2023-12-06,56.05,store,East
O025067,C03329,2024-07-20,479.45,web,South
O025068,C06328,2024-12-21,203.15,web,East
O025069,C06554,2023-11-03,469.51,web,North
O025070,C06113,2023-09-02,194.5,web,West
O025071,C07014,2023-07-13,337.99,store,East
O025072,C07803,2023-04-20,315.3,web,East
O025073,C05337,2024-04-23,415.71,store,North
O025074,C04399,2023-03-28,459.59,store,East
O025075,C03645,2024-08-06,257.25,store,West
O025076,C07304,2024-11-07,241.53,referral,East
O025077,C02491,2023-05-28,411.09,store,West
O025078,C00258,2024-11-18,110.14,web,North
O025079,C07934,2024-07-07,166.92,store,West
O025080,C02626,2023-10-20,103.46,store,South
O025081,C02977,2023-02-13,184.9,store,North
O025082,C04499,2024-11-06,294.63,store,South
O025083,C04060,2023-07-07,359.53,store,East
O025084,C06397,2023-09-06,173.13,store,North
O025085,C04261,2024-06-28,365.25,store,North
O025086,C05511,2024-01-21,237.59,web,East
O025087,C02372,2024-12-17,384.87,store,North
O025088,C02208,2024-02-05,291.54,store,West
O025089,C00597,2023-02-26,440.47,web,East
O025090,C00677,2024-11-24,431.86,store,West
O025091,C02431,2024-11-25,241.78,referral,West
O025092,C05155,2024-09-16,412.88,web,West
O025093,C05018,2023-06-09,310.05,store,East
O025094,C04556,2024-03-06,158.31,store,East
O025095,C07841,2023-12-28,102.42,referral,East
O025096,C07305,2024-12-02,71.27,store,South
O025097,C01566,2024-11-25,161.86,store,East
O025098,C07578,2023-10-26,87.36,web,South
O025099,C01280,2024-04-13,134.74,web,West
O025100,C00655,2023-02-23,239.85,store,East
O025101,C05628,2023-03-11,121.09,store,West
O025102,C04839,2024-07-31,378.11,store,West
O025103,C05229,2024-06-01,56.04,web,West
O025104,C05507,2024-07-11,466.97,store,East
O025105,C03593,2024-11-24,223.2,web,East
O025106,C06773,2023-05-22,97.98,referral,East
O025107,C02623,2023-02-26,53.99,web,East
O025108,C06889,2024-07-31,463.09,store,North
O025109,C00749,2024-07-21,256.79,store,West
O025110,C02373,2024-11-02,441.98,store,East
O025111,C00374,2023-07-19,294.61,web,South
O025112,C07988,2024-12-20,103.43,store,East
O025113,C04244,2023-04-26,343.21,store,North
O025114,C03669,2023-06-25,381.49,web,South
O025115,C02187,2024-01-16,286.58,web,South
O025116,C03553,2024-10-14,175.95,store,South
O025117,C01983,2024-06-11,425.43,store,East
O025118,C01020,2023-02-18,92.7,store,South
O025119,C01912,2023-01-21,291.41,web,North
O025120,C07131,2023-04-28,425.98,store,West
O025121,C01244,2023-06-14,228.87,web,South
O025122,C02071,2023-05-30,229.93,store,North
O025123,C00882,2023-11-24,179.73,store,East
O025124,C07359,2024-07-01,213.42,store,East
O025125,C05407,2024-01-11,202.98,store,East
O025126,C02811,2024-12-27,213.62,store,East
O025127,C07703,2024-02-19,84.57,referral,East
O025128,C01265,2024-12-26,193.81,store,South
O025129,C06833,2023-07-13,474.05,web,South
O025130,C00992,2024-12-24,220.61,web,West
O025131,C03859,2023-02-07,470.3,referral,South
O025132,C01853,2023-05-13,66.38,store,West
O025133,C03143,2023-11-09,336.01,store,West
O025134,C03380,2024-06-10,227.02,store,West
O025135,C01069,2023-06-10,205.84,store,West
